date,title,url,is_price_related,preprocessed_title,positive_sentiment,negative_sentiment,neutral_sentiment,rise_present,increase_present,jump_present,surge_present,climb_present,fall_present,drop_present,decrease_present,decline_present,plunge_present,weighted_positive_sentiment,weighted_negative_sentiment,predicted_price_direction
2024-01-04,"Radial Coffee is Getting Around in Vernon, Connecticut",https://dailycoffeenews.com/2024/01/04/radial-coffee-is-getting-around-in-vernon-connecticut/,True,radial coffee getting around vernon connecticut,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-01-03,Design Details: Wraparound Illustration at Olympia Coffee,https://dailycoffeenews.com/2024/01/03/design-details-wraparound-illustration-at-olympia-coffee/,True,design details wraparound illustration olympia coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-01-02,Study: Hospital Coffee Makers Not Likely Causing Bacterial Infections,https://dailycoffeenews.com/2024/01/02/study-hospital-coffee-makers-not-likely-causing-bacterial-infections/,True,study hospital coffee makers likely causing bacterial infections,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-01-02,De’Longhi Combines La Marzocco and Eversys for New Coffee Machine Group,https://dailycoffeenews.com/2024/01/02/delonghi-combines-la-marzocco-and-eversys-for-new-coffee-machine-group/,True,delonghi combines la marzocco eversys new coffee machine group,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-01-02,Prague’s Typhoon Roasters Establishes US Presence with Luminous Coffee Owner,https://dailycoffeenews.com/2024/01/02/pragues-typhoon-roasters-establishes-us-presence-with-luminous-coffee-owner/,True,pragues typhoon roasters establishes us presence luminous coffee owner,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-29,Weekly Coffee News: Sustainability Awards + Opportunity in Korea,https://dailycoffeenews.com/2023/12/29/weekly-coffee-news-sustainability-awards-opportunity-in-korea/,True,weekly coffee news sustainability awards opportunity korea,0.537,0.0,0.463,0,0,0,0,0,0,0,0,0,0,0.537,0.0,rise
2023-12-29,Best of ‘Three Questions’ 2023: Coffee Leaders Speak Up,https://dailycoffeenews.com/2023/12/29/best-of-three-questions-2023-coffee-leaders-speak-up/,True,best three questions 2023 coffee leaders speak,0.412,0.0,0.588,0,0,0,0,0,0,0,0,0,0,0.412,0.0,neutral
2023-12-29,The Biggest Green Coffee Stories of 2023,https://dailycoffeenews.com/2023/12/29/the-biggest-green-coffee-stories-of-2023/,True,biggest green coffee stories 2023,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-27,Major Releases of Coffee Grinding Equipment for the Home in 2023,https://dailycoffeenews.com/2023/12/27/major-releases-of-coffee-grinding-equipment-for-the-home-in-2023/,True,major releases coffee grinding equipment home 2023,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-27,24 New Coffee Roasters to Support in 2024,https://dailycoffeenews.com/2023/12/27/24-new-coffee-roasters-to-support-in-2024/,True,24 new coffee roasters support 2024,0.351,0.0,0.649,0,0,0,0,0,0,0,0,0,0,0.351,0.0,neutral
2023-12-26,Ten New Coffee Shops Along the West Coast,https://dailycoffeenews.com/2023/12/26/ten-new-coffee-shops-along-the-west-coast/,True,ten new coffee shops along west coast,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-26,Ten New Coffee Shops in the American Southwest (Mostly Texas),https://dailycoffeenews.com/2023/12/26/ten-new-coffee-shops-in-the-american-southwest-mostly-texas/,True,ten new coffee shops american southwest mostly texas,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-26,Eight New Coffee Shops in the US Rockies and Plains,https://dailycoffeenews.com/2023/12/26/eight-new-coffee-shops-in-the-us-rockies-and-plains/,True,eight new coffee shops us rockies plains,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-22,Weekly Coffee News: Market Trends Report + Ally COO Departing,https://dailycoffeenews.com/2023/12/22/weekly-coffee-news-market-trends-report-ally-coo-departing/,True,weekly coffee news market trends report ally coo departing,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-22,Ten New Coffee Shops in the Northeastern United States,https://dailycoffeenews.com/2023/12/22/ten-new-coffee-shops-in-the-northeastern-united-states/,True,ten new coffee shops northeastern united states,0.318,0.0,0.682,0,0,0,0,0,0,0,0,0,0,0.318,0.0,neutral
2023-12-22,Ten New Coffee Shops in the Southeastern United States,https://dailycoffeenews.com/2023/12/22/ten-new-coffee-shops-in-the-southeastern-united-states/,True,ten new coffee shops southeastern united states,0.318,0.0,0.682,0,0,0,0,0,0,0,0,0,0,0.318,0.0,neutral
2023-12-22,Ten New Coffee Shops in the American Midwest,https://dailycoffeenews.com/2023/12/22/ten-new-coffee-shops-in-the-american-midwest/,True,ten new coffee shops american midwest,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-21,The Biggest Coffee Business News Stories of 2023,https://dailycoffeenews.com/2023/12/21/the-biggest-coffee-business-news-stories-of-2023/,True,biggest coffee business news stories 2023,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-21,The Biggest Coffee Science and Research News of 2023,https://dailycoffeenews.com/2023/12/21/the-biggest-coffee-science-and-research-news-of-2023/,True,biggest coffee science research news 2023,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-20,Portland’s Futura Coffee Roasters Brings Regenerative Focus to East Coast,https://dailycoffeenews.com/2023/12/20/portlands-futura-coffee-roasters-brings-regenerative-focus-to-east-coast/,True,portlands futura coffee roasters brings regenerative focus east coast,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-20,Wyoming’s Pine Coffee Supply Spruces Up the Boise Coffee Scene,https://dailycoffeenews.com/2023/12/20/wyomings-pine-coffee-supply-spruces-up-the-boise-coffee-scene/,True,wyomings pine coffee supply spruces boise coffee scene,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-19,Japan’s Geshary Coffee Buys Manhattan Building for $38 Million,https://dailycoffeenews.com/2023/12/19/japans-geshary-coffee-buys-manhattan-building-for-38-million/,True,japans geshary coffee buys manhattan building 38 million,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-19,The Sepia Coffee Project Offers a Guiding Light in Metro Detroit,https://dailycoffeenews.com/2023/12/19/the-sepia-coffee-project-offers-a-guiding-light-in-metro-detroit/,True,sepia coffee project offers guiding light metro detroit,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-15,Chobani Buys La Colombe Coffee for $900 Million,https://dailycoffeenews.com/2023/12/15/chobani-buys-la-colombe-coffee-for-900-million/,True,chobani buys la colombe coffee 900 million,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-15,Weekly Coffee News: SCA Expo Registration Opens + Bellwether in Europe,https://dailycoffeenews.com/2023/12/15/weekly-coffee-news-sca-expo-registration-opens-bellwether-in-europe/,True,weekly coffee news sca expo registration opens bellwether europe,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-13,Legal Dispute Between Montana Coffee Traders and Ghost Town Goes Public,https://dailycoffeenews.com/2023/12/13/legal-dispute-between-montana-coffee-traders-and-ghost-town-goes-public/,True,legal dispute montana coffee traders ghost town goes public,0.12,0.4,0.48,0,0,0,0,0,0,0,0,0,0,0.12,0.4,fall
2023-12-13,Greenstreet Coffee Replants Itself in South Philadelphia,https://dailycoffeenews.com/2023/12/13/greenstreet-coffee-replants-itself-in-south-philadelphia/,True,greenstreet coffee replants south philadelphia,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-13,Finnish Researchers Pushing for ‘Cellular Agriculture’ in Coffee,https://dailycoffeenews.com/2023/12/13/finnish-researchers-pushing-for-cellular-agriculture-in-coffee/,True,finnish researchers pushing cellular agriculture coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-12,SCA’s World of Coffee Event Coming to Panama in 2026,https://dailycoffeenews.com/2023/12/12/scas-world-of-coffee-event-coming-to-panama-in-2026/,True,scas world coffee event coming panama 2026,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-12,Juju’s Coffee Charms East Dallas with New Roastery Cafe,https://dailycoffeenews.com/2023/12/12/jujus-coffee-charms-east-dallas-with-new-roastery-cafe/,True,jujus coffee charms east dallas new roastery cafe,0.293,0.0,0.707,0,0,0,0,0,0,0,0,0,0,0.293,0.0,neutral
2023-12-12,Report: China Overtakes United States as Largest Coffee Shop Market,https://dailycoffeenews.com/2023/12/12/report-china-overtakes-united-states-as-largest-coffee-shop-market/,True,report china overtakes united states largest coffee shop market,0.259,0.0,0.741,0,0,0,0,0,0,0,0,0,0,0.259,0.0,neutral
2023-12-11,"Anarchy Coffee is Happily Taking Orders in Kelowna, B.C.",https://dailycoffeenews.com/2023/12/11/anarchy-coffee-is-happily-taking-orders-in-kelowna-b-c/,True,anarchy coffee happily taking orders kelowna bc,0.375,0.0,0.625,0,0,0,0,0,0,0,0,0,0,0.375,0.0,neutral
2023-12-08,Mercon Coffee Group Files for Chapter 11 Bankruptcy,https://dailycoffeenews.com/2023/12/08/mercon-coffee-group-files-for-chapter-11-bankruptcy/,True,mercon coffee group files chapter 11 bankruptcy,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-08,Weekly Coffee News: McDonald’s Coffee Pilot + More Indies in Union Negotiations,https://dailycoffeenews.com/2023/12/08/weekly-coffee-news-mcdonalds-coffee-pilot-more-indies-in-union-negotiations/,True,weekly coffee news mcdonalds coffee pilot indies union negotiations,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-06,Australian Researchers Develop a ‘Coffee Character Wheel’,https://dailycoffeenews.com/2023/12/06/australian-researchers-develop-a-coffee-character-wheel/,True,australian researchers develop coffee character wheel,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-05,Major ICO Green Coffee Report Notes ‘Growing Americas’ and ‘Shrinking Rest of the World’,https://dailycoffeenews.com/2023/12/05/major-ico-green-coffee-report-notes-growing-americas-and-shrinking-rest-of-the-world/,True,major ico green coffee report notes growing americas shrinking rest world,0.145,0.0,0.855,0,0,0,0,0,0,0,0,0,0,0.145,0.0,neutral
2023-12-05,ICO and SCA Sign MoU in Support of Global Coffee Industry,https://dailycoffeenews.com/2023/12/05/ico-and-sca-sign-mou-in-support-of-global-coffee-industry/,True,ico sca sign mou support global coffee industry,0.278,0.0,0.722,0,0,0,0,0,0,0,0,0,0,0.278,0.0,neutral
2023-12-04,The Time Has Come for Century Coffee in St. Louis,https://dailycoffeenews.com/2023/12/04/the-time-has-come-for-century-coffee-in-st-louis/,True,time come century coffee st louis,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-01,Weekly Coffee News: Robusta Production Drops + Grocery Chain Meets Coffee Chain,https://dailycoffeenews.com/2023/12/01/weekly-coffee-news-robusta-production-drops-grocery-chain-meets-coffee-chain/,True,weekly coffee news robusta production drops grocery chain meets coffee chain,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,neutral
2023-11-30,Suntory Invests in ‘Beanless Coffee’ Company Atomo,https://dailycoffeenews.com/2023/11/30/suntory-invests-in-beanless-coffee-company-atomo/,True,suntory invests beanless coffee company atomo,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-30,Mexico-Focused Café Cuate Offers Coffee with Gusto in Long Beach,https://dailycoffeenews.com/2023/11/30/mexico-focused-cafe-cuate-offers-coffee-with-gusto-in-long-beach/,True,mexicofocused café cuate offers coffee gusto long beach,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-29,Al Liu to Lead Sustainable Harvest’s Expansion of ‘Let’s Talk Coffee’,https://dailycoffeenews.com/2023/11/29/al-liu-to-lead-sustainable-harvests-expansion-of-lets-talk-coffee/,True,al liu lead sustainable harvests expansion lets talk coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-29,Madison’s JBC Coffee Earns Top Spot in Coffee Review’s Best of 2023,https://dailycoffeenews.com/2023/11/29/madisons-jbc-coffee-earns-top-spot-in-coffee-reviews-best-of-2023/,True,madisons jbc coffee earns top spot coffee reviews best 2023,0.429,0.0,0.571,0,0,0,0,0,0,0,0,0,0,0.429,0.0,neutral
2023-11-29,Perc Coffee Picks Up Grant Park with Third Atlanta Cafe,https://dailycoffeenews.com/2023/11/29/perc-coffee-picks-up-grant-park-with-third-atlanta-cafe/,True,perc coffee picks grant park third atlanta cafe,0.263,0.0,0.737,0,0,0,0,0,0,0,0,0,0,0.263,0.0,neutral
2023-11-27,Postscript is a Fresh Addition to San Francisco’s Coffee Scene,https://dailycoffeenews.com/2023/11/27/postscript-is-a-fresh-addition-to-san-franciscos-coffee-scene/,True,postscript fresh addition san franciscos coffee scene,0.277,0.0,0.723,0,0,0,0,0,0,0,0,0,0,0.277,0.0,neutral
2023-11-27,Coffee-Focused Conglomerate JAB Names Joachim Creus CEO,https://dailycoffeenews.com/2023/11/27/coffee-focused-conglomerate-jab-names-joachim-creus-ceo/,True,coffeefocused conglomerate jab names joachim creus ceo,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-27,Coffee World Mourns Death of Fedora-Sporting Friend Gianni Cassatini,https://dailycoffeenews.com/2023/11/27/coffee-world-mourns-death-of-fedora-sporting-friend-gianni-cassatini/,True,coffee world mourns death fedorasporting friend gianni cassatini,0.206,0.471,0.323,0,0,0,0,0,0,0,0,0,0,0.206,0.471,neutral
2023-11-27,"Here Are Three New World Coffee Champions, Plus Final Rankings",https://dailycoffeenews.com/2023/11/27/here-are-three-new-world-coffee-champions-plus-final-rankings/,True,three new world coffee champions plus final rankings,0.327,0.0,0.673,0,0,0,0,0,0,0,0,0,0,0.327,0.0,neutral
2023-11-27,Three Questions with Rwandan Coffee Expert Laetitia Mukandahiro,https://dailycoffeenews.com/2023/11/27/three-questions-with-rwandan-coffee-expert-laetitia-mukandahiro/,True,three questions rwandan coffee expert laetitia mukandahiro,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-27,Weekly Coffee News: Semi-Annual Production Reports + Flavor of the Year,https://dailycoffeenews.com/2023/11/27/weekly-coffee-news-semi-annual-production-reports-flavor-of-the-year/,True,weekly coffee news semiannual production reports flavor year,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-22,How is Decaf Coffee Made? And is it Really Caffeine-Free?,https://dailycoffeenews.com/2023/11/22/how-is-decaf-coffee-made-and-is-it-really-caffeine-free/,True,decaf coffee made really caffeinefree,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-22,Three Questions with Aimerance Merveille of Semilla Coffee,https://dailycoffeenews.com/2023/11/22/three-questions-with-aimerance-merveille-of-semilla-coffee/,True,three questions aimerance merveille semilla coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-22,Kona Coffee Farmers and Kroger Accuse Each Other of Breaching $13.5 Million Settlement,https://dailycoffeenews.com/2023/11/22/kona-coffee-farmers-and-kroger-accuse-each-other-of-breaching-13-5-million-settlement/,True,kona coffee farmers kroger accuse breaching 135 million settlement,0.0,0.184,0.816,0,0,0,0,0,0,0,0,0,0,0.0,0.184,neutral
2023-11-21,Study: Regularly Drinking Coffee Reduces COVID-19 Infection Risk,https://dailycoffeenews.com/2023/11/21/study-regularly-drinking-coffee-reduces-covid-19-infection-risk/,True,study regularly drinking coffee reduces covid19 infection risk,0.0,0.231,0.769,0,0,0,0,0,0,0,0,0,0,0.0,0.231,neutral
2023-11-21,"With Löfbergs Backing, Danish Startup Growgrounds Seeks Environmental Change in Coffee",https://dailycoffeenews.com/2023/11/21/with-lofbergs-backing-danish-startup-growgrounds-seeks-environmental-change-in-coffee/,True,löfbergs backing danish startup growgrounds seeks environmental change coffee,0.121,0.0,0.879,0,0,0,0,0,0,0,0,0,0,0.121,0.0,neutral
2023-11-20,"With Media and Marketplace, Startup U3 Coffee Builds Consumer Connections",https://dailycoffeenews.com/2023/11/20/with-media-and-marketplace-startup-u3-coffee-builds-consumer-connections/,True,media marketplace startup u3 coffee builds consumer connections,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-17,"Weekly Coffee News: Guide to Profitable Holidays, Blk & Bold Book, and More",https://dailycoffeenews.com/2023/11/17/weekly-coffee-news-guide-to-profitable-holidays-blk-bold-book-and-more/,True,weekly coffee news guide profitable holidays blk bold book,0.574,0.0,0.426,0,0,0,0,0,0,0,0,0,0,0.574,0.0,neutral
2023-11-16,Howard Schultz Part of $20.3 Million Seed for Pod-Based Cold Coffee Startup Cumulus,https://dailycoffeenews.com/2023/11/16/howard-schultz-part-of-20-3-million-seed-for-pod-based-cold-coffee-startup-cumulus/,True,howard schultz part 203 million seed podbased cold coffee startup cumulus,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-16,Trader Caravela Coffee Implementing Self-Management Model Called One Caravela,https://dailycoffeenews.com/2023/11/16/trader-caravela-coffee-implementing-self-management-model-called-one-caravela/,True,trader caravela coffee implementing selfmanagement model called one caravela,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-16,Study: These Types of Single-Serve Coffee Capsules Are Worst for the Environment,https://dailycoffeenews.com/2023/11/16/study-these-types-of-single-serve-coffee-capsules-are-worst-for-the-environment/,True,study types singleserve coffee capsules worst environment,0.0,0.406,0.594,0,0,0,0,0,0,0,0,0,0,0.0,0.406,fall
2023-11-15,Ziggi’s Coffee Signs Franchise Deal for 50 Atlanta-Area Locations,https://dailycoffeenews.com/2023/11/15/ziggis-coffee-signs-franchise-deal-for-50-atlanta-area-locations/,True,ziggis coffee signs franchise deal 50 atlantaarea locations,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-15,New Coffee Tools and Equipment from HostMilano 2023,https://dailycoffeenews.com/2023/11/15/new-coffee-tools-and-equipment-from-hostmilano-2023/,True,new coffee tools equipment hostmilano 2023,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-14,Column: Is the Specialty Coffee Sector Falling Behind on the Environment?,https://dailycoffeenews.com/2023/11/14/column-is-the-specialty-coffee-sector-falling-behind-on-the-environment/,True,column specialty coffee sector falling behind environment,0.0,0.211,0.789,0,0,0,0,0,1,0,0,0,0,0.0,0.211,neutral
2023-11-13,"Study: Among Finance Bros, Coffee and Alcohol Part of Sleep ‘Self-Medication’",https://dailycoffeenews.com/2023/11/13/study-among-finance-bros-coffee-and-alcohol-part-of-sleep-self-medication/,True,study among finance bros coffee alcohol part sleep selfmedication,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-10,"Weekly Coffee News: All Day Says Goodbye, a 5,000-Person Taste Test, and More",https://dailycoffeenews.com/2023/11/10/weekly-coffee-news-all-day-says-goodbye-a-5000-person-taste-test-and-more/,True,weekly coffee news day says goodbye 5000person taste test,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-10,The Original Caribou Coffee Shop in Minnesota is Closing,https://dailycoffeenews.com/2023/11/10/the-original-caribou-coffee-shop-in-minnesota-is-closing/,True,original caribou coffee shop minnesota closing,0.315,0.0,0.685,0,0,0,0,0,0,0,0,0,0,0.315,0.0,neutral
2023-11-09,Intuition Coffee + Juice Gives Peoria a Warm Bear Hug,https://dailycoffeenews.com/2023/11/09/intuition-coffee-juice-gives-peoria-a-warm-bear-hug/,True,intuition coffee juice gives peoria warm bear hug,0.455,0.0,0.545,0,0,0,0,0,0,0,0,0,0,0.455,0.0,neutral
